object_id,object_name,supernova_type,band,phase_name,stage_index,alpha,alpha_radius,gap_base,duration_base,slope_base,curvature_base,gap_alpha,duration_alpha,slope_alpha,curvature_alpha,gap_response_norm,duration_response_norm,slope_response_norm,curvature_response_norm,structural_response,phase_persistence_score,boundary_role,support_regime_proxy,alpha_status,instability_flag
B_SN1987A,SN1987A,II Pec,I,late_relaxation,7,0.65,0.35,5.22,824,0.005260217805,-0.0001748456991,3.393,535.6,0.003419141573,-0.0001136497044,1.602631579,3.649708934,0.05325388546,7.135197782e-05,1.743964098,0.3644362552,late_basin_relaxation,late_remnant_relaxation,valid,no
B_SN1987A,SN1987A,II Pec,I,late_relaxation,7,0.7,0.3,5.22,824,0.005260217805,-0.0001748456991,3.654,576.8,0.003682152463,-0.0001223919894,1.373684211,3.128321944,0.04564618754,6.115883813e-05,1.494826369,0.4008294975,late_basin_relaxation,late_remnant_relaxation,valid,no
B_SN1987A,SN1987A,II Pec,I,late_relaxation,7,0.75,0.25,5.22,824,0.005260217805,-0.0001748456991,3.915,618,0.003945163354,-0.0001311342743,1.144736842,2.606934953,0.03803848961,5.096569845e-05,1.245688641,0.4452977059,late_basin_relaxation,late_remnant_relaxation,valid,no
B_SN1987A,SN1987A,II Pec,I,late_relaxation,7,0.8,0.2,5.22,824,0.005260217805,-0.0001748456991,4.176,659.2,0.004208174244,-0.0001398765593,0.9157894737,2.085547963,0.03043079169,4.077255876e-05,0.9965509129,0.5008637614,late_basin_relaxation,late_remnant_relaxation,valid,no
B_SN1987A,SN1987A,II Pec,I,late_relaxation,7,0.85,0.15,5.22,824,0.005260217805,-0.0001748456991,4.437,700.4,0.004471185134,-0.0001486188442,0.6868421053,1.564160972,0.02282309377,3.057941907e-05,0.7474131847,0.5722744963,late_basin_relaxation,late_remnant_relaxation,valid,no
B_SN1987A,SN1987A,II Pec,I,late_relaxation,7,0.9,0.1,5.22,824,0.005260217805,-0.0001748456991,4.698,741.6,0.004734196025,-0.0001573611292,0.4578947368,1.042773981,0.01521539585,2.038627938e-05,0.4982754564,0.6674340127,late_basin_relaxation,late_remnant_relaxation,valid,no
B_SN1987A,SN1987A,II Pec,I,late_relaxation,7,0.95,0.05,5.22,824,0.005260217805,-0.0001748456991,4.959,782.8,0.004997206915,-0.0001661034141,0.2289473684,0.5213869906,0.007607697923,1.019313969e-05,0.2491377282,0.8005522349,late_basin_relaxation,late_remnant_relaxation,valid,no
B_SN1987A,SN1987A,II Pec,I,late_relaxation,7,1,0,5.22,824,0.005260217805,-0.0001748456991,5.22,824,0.005260217805,-0.0001748456991,0,0,0,0,0,1,late_basin_relaxation,late_remnant_relaxation,valid,no
B_SN1987A,SN1987A,II Pec,I,late_relaxation,7,1.05,0.05,5.22,824,0.005260217805,-0.0001748456991,5.481,865.2,0.005523228695,-0.0001835879841,0.2289473684,0.5213869906,0.007607697923,1.019313969e-05,0.2491377282,0.8005522349,late_basin_relaxation,late_remnant_relaxation,valid,no
B_SN1987A,SN1987A,II Pec,I,late_relaxation,7,1.1,0.1,5.22,824,0.005260217805,-0.0001748456991,5.742,906.4,0.005786239586,-0.000192330269,0.4578947368,1.042773981,0.01521539585,2.038627938e-05,0.4982754564,0.6674340127,late_basin_relaxation,late_remnant_relaxation,valid,no
B_SN1987A,SN1987A,II Pec,I,late_relaxation,7,1.15,0.15,5.22,824,0.005260217805,-0.0001748456991,6.003,947.6,0.006049250476,-0.000201072554,0.6868421053,1.564160972,0.02282309377,3.057941907e-05,0.7474131847,0.5722744963,late_basin_relaxation,late_remnant_relaxation,valid,no
B_SN1987A,SN1987A,II Pec,I,late_relaxation,7,1.2,0.2,5.22,824,0.005260217805,-0.0001748456991,6.264,988.8,0.006312261366,-0.0002098148389,0.9157894737,2.085547963,0.03043079169,4.077255876e-05,0.9965509129,0.5008637614,late_basin_relaxation,late_remnant_relaxation,valid,no
B_SN1987A,SN1987A,II Pec,I,late_relaxation,7,1.25,0.25,5.22,824,0.005260217805,-0.0001748456991,6.525,1030,0.006575272256,-0.0002185571239,1.144736842,2.606934953,0.03803848961,5.096569845e-05,1.245688641,0.4452977059,late_basin_relaxation,late_remnant_relaxation,valid,no
B_SN1987A,SN1987A,II Pec,I,late_relaxation,7,1.3,0.3,5.22,824,0.005260217805,-0.0001748456991,6.786,1071.2,0.006838283147,-0.0002272994088,1.373684211,3.128321944,0.04564618754,6.115883813e-05,1.494826369,0.4008294975,late_basin_relaxation,late_remnant_relaxation,valid,no
B_SN1987A,SN1987A,II Pec,I,late_relaxation,7,1.35,0.35,5.22,824,0.005260217805,-0.0001748456991,7.047,1112.4,0.007101294037,-0.0002360416938,1.602631579,3.649708934,0.05325388546,7.135197782e-05,1.743964098,0.3644362552,late_basin_relaxation,late_remnant_relaxation,valid,no
B_SN1987A,SN1987A,II Pec,I,late_relaxation,7,1.4,0.4,5.22,824,0.005260217805,-0.0001748456991,7.308,1153.6,0.007364304927,-0.0002447839787,1.831578947,4.171095925,0.06086158338,8.154511751e-05,1.993101826,0.3341015636,late_basin_relaxation,late_remnant_relaxation,valid,no
B_SN1987A,SN1987A,II Pec,I,late_relaxation,7,1.45,0.45,5.22,824,0.005260217805,-0.0001748456991,7.569,1194.8,0.007627315817,-0.0002535262637,2.060526316,4.692482916,0.06846928131,9.17382572e-05,2.242239554,0.3084287831,late_basin_relaxation,late_remnant_relaxation,unstable,yes
B_SN1987A,SN1987A,II Pec,I,late_relaxation,7,1.5,0.5,5.22,824,0.005260217805,-0.0001748456991,7.83,1236,0.007890326707,-0.0002622685487,2.289473684,5.213869906,0.07607697923,0.0001019313969,2.491377282,0.2864199195,late_basin_relaxation,late_remnant_relaxation,unstable,yes
B_SN1987A,SN1987A,II Pec,R,rise,1,0.5,0.5,2.121,73.96,-0.04279137137,0.733658391,1.0605,36.98,-0.02139568568,0.3668291955,0.9302631579,0.4679827892,0.6188789878,0.4277075445,0.6694880798,0.5989860078,boundary_response_rise,shock_cooling,valid,no
B_SN1987A,SN1987A,II Pec,R,rise,1,0.55,0.45,2.121,73.96,-0.04279137137,0.733658391,1.16655,40.678,-0.02353525425,0.4035121151,0.8372368421,0.4211845103,0.556991089,0.3849367901,0.6025392718,0.6240096687,boundary_response_rise,shock_cooling,valid,no
B_SN1987A,SN1987A,II Pec,R,rise,1,0.6,0.4,2.121,73.96,-0.04279137137,0.733658391,1.2726,44.376,-0.02567482282,0.4401950346,0.7442105263,0.3743862313,0.4951031903,0.3421660356,0.5355904638,0.651215297,boundary_response_rise,shock_cooling,valid,no
B_SN1987A,SN1987A,II Pec,R,rise,1,0.65,0.35,2.121,73.96,-0.04279137137,0.733658391,1.37865,48.074,-0.02781439139,0.4768779542,0.6511842105,0.3275879524,0.4332152915,0.2993952812,0.4686416558,0.6809012914,boundary_response_rise,shock_cooling,valid,no
B_SN1987A,SN1987A,II Pec,R,rise,1,0.7,0.3,2.121,73.96,-0.04279137137,0.733658391,1.4847,51.772,-0.02995395996,0.5135608737,0.5581578947,0.2807896735,0.3713273927,0.2566245267,0.4016928479,0.7134230595,boundary_response_rise,shock_cooling,valid,no
B_SN1987A,SN1987A,II Pec,R,rise,1,0.75,0.25,2.121,73.96,-0.04279137137,0.733658391,1.59075,55.47,-0.03209352853,0.5502437932,0.4651315789,0.2339913946,0.3094394939,0.2138537723,0.3347440399,0.7492073163,boundary_response_rise,shock_cooling,valid,no
B_SN1987A,SN1987A,II Pec,R,rise,1,0.8,0.2,2.121,73.96,-0.04279137137,0.733658391,1.6968,59.168,-0.0342330971,0.5869267128,0.3721052632,0.1871931157,0.2475515951,0.1710830178,0.2677952319,0.788770911,boundary_response_rise,shock_cooling,valid,no
B_SN1987A,SN1987A,II Pec,R,rise,1,0.85,0.15,2.121,73.96,-0.04279137137,0.733658391,1.80285,62.866,-0.03637266566,0.6236096323,0.2790789474,0.1403948368,0.1856636963,0.1283122634,0.2008464239,0.8327459532,boundary_response_rise,shock_cooling,valid,no
B_SN1987A,SN1987A,II Pec,R,rise,1,0.9,0.1,2.121,73.96,-0.04279137137,0.733658391,1.9089,66.564,-0.03851223423,0.6602925519,0.1860526316,0.09359655783,0.1237757976,0.08554150891,0.133897616,0.8819138394,boundary_response_rise,shock_cooling,valid,no
B_SN1987A,SN1987A,II Pec,R,rise,1,0.95,0.05,2.121,73.96,-0.04279137137,0.733658391,2.01495,70.262,-0.0406518028,0.6969754714,0.09302631579,0.04679827892,0.06188789878,0.04277075445,0.06694880798,0.9372520898,boundary_response_rise,shock_cooling,valid,no
B_SN1987A,SN1987A,II Pec,R,rise,1,1,0,2.121,73.96,-0.04279137137,0.733658391,2.121,73.96,-0.04279137137,0.733658391,0,0,0,0,0,1,boundary_response_rise,shock_cooling,valid,no
B_SN1987A,SN1987A,II Pec,R,rise,1,1.05,0.05,2.121,73.96,-0.04279137137,0.733658391,2.22705,77.658,-0.04493093994,0.7703413105,0.09302631579,0.04679827892,0.06188789878,0.04277075445,0.06694880798,0.9372520898,boundary_response_rise,shock_cooling,valid,no
B_SN1987A,SN1987A,II Pec,R,rise,1,1.1,0.1,2.121,73.96,-0.04279137137,0.733658391,2.3331,81.356,-0.04707050851,0.8070242301,0.1860526316,0.09359655783,0.1237757976,0.08554150891,0.133897616,0.8819138394,boundary_response_rise,shock_cooling,valid,no
B_SN1987A,SN1987A,II Pec,R,rise,1,1.15,0.15,2.121,73.96,-0.04279137137,0.733658391,2.43915,85.054,-0.04921007708,0.8437071496,0.2790789474,0.1403948368,0.1856636963,0.1283122634,0.2008464239,0.8327459532,boundary_response_rise,shock_cooling,valid,no
B_SN1987A,SN1987A,II Pec,R,rise,1,1.2,0.2,2.121,73.96,-0.04279137137,0.733658391,2.5452,88.752,-0.05134964564,0.8803900692,0.3721052632,0.1871931157,0.2475515951,0.1710830178,0.2677952319,0.788770911,boundary_response_rise,shock_cooling,valid,no
B_SN1987A,SN1987A,II Pec,R,rise,1,1.25,0.25,2.121,73.96,-0.04279137137,0.733658391,2.65125,92.45,-0.05348921421,0.9170729887,0.4651315789,0.2339913946,0.3094394939,0.2138537723,0.3347440399,0.7492073163,boundary_response_rise,shock_cooling,valid,no
B_SN1987A,SN1987A,II Pec,R,rise,1,1.3,0.3,2.121,73.96,-0.04279137137,0.733658391,2.7573,96.148,-0.05562878278,0.9537559083,0.5581578947,0.2807896735,0.3713273927,0.2566245267,0.4016928479,0.7134230595,boundary_response_rise,shock_cooling,valid,no
B_SN1987A,SN1987A,II Pec,R,rise,1,1.35,0.35,2.121,73.96,-0.04279137137,0.733658391,2.86335,99.846,-0.05776835135,0.9904388279,0.6511842105,0.3275879524,0.4332152915,0.2993952812,0.4686416558,0.6809012914,boundary_response_rise,shock_cooling,valid,no
B_SN1987A,SN1987A,II Pec,R,rise,1,1.4,0.4,2.121,73.96,-0.04279137137,0.733658391,2.9694,103.544,-0.05990791992,1.027121747,0.7442105263,0.3743862313,0.4951031903,0.3421660356,0.5355904638,0.651215297,boundary_response_rise,shock_cooling,valid,no
B_SN1987A,SN1987A,II Pec,R,rise,1,1.45,0.45,2.121,73.96,-0.04279137137,0.733658391,3.07545,107.242,-0.06204748849,1.063804667,0.8372368421,0.4211845103,0.556991089,0.3849367901,0.6025392718,0.6240096687,boundary_response_rise,shock_cooling,valid,no
B_SN1987A,SN1987A,II Pec,R,rise,1,1.5,0.5,2.121,73.96,-0.04279137137,0.733658391,3.1815,110.94,-0.06418705705,1.100487586,0.9302631579,0.4679827892,0.6188789878,0.4277075445,0.6694880798,0.5989860078,boundary_response_rise,shock_cooling,valid,no
B_SN1987A,SN1987A,II Pec,R,peak,2,0.5,0.5,0.021,4.94,0.08280557747,-0.003253624869,0.0105,2.47,0.04140278874,-0.001626812435,0.009210526316,0.03125790939,1.197592653,0.001896795458,0.1929850006,0.8382335063,maximum_observable_response,ejecta_cooling,valid,no
B_SN1987A,SN1987A,II Pec,R,peak,2,0.55,0.45,0.021,4.94,0.08280557747,-0.003253624869,0.01155,2.717,0.04554306761,-0.001789493678,0.008289473684,0.02813211845,1.077833388,0.001707115912,0.1736865006,0.8520162748,maximum_observable_response,ejecta_cooling,valid,no
B_SN1987A,SN1987A,II Pec,R,peak,2,0.6,0.4,0.021,4.94,0.08280557747,-0.003253624869,0.0126,2.964,0.04968334648,-0.001952174921,0.007368421053,0.02500632751,0.9580741225,0.001517436366,0.1543880005,0.8662598707,maximum_observable_response,ejecta_cooling,valid,no
B_SN1987A,SN1987A,II Pec,R,peak,2,0.65,0.35,0.021,4.94,0.08280557747,-0.003253624869,0.01365,3.211,0.05382362536,-0.002114856165,0.006447368421,0.02188053657,0.8383148572,0.00132775682,0.1350895004,0.8809877984,maximum_observable_response,ejecta_cooling,valid,no
B_SN1987A,SN1987A,II Pec,R,peak,2,0.7,0.3,0.021,4.94,0.08280557747,-0.003253624869,0.0147,3.458,0.05796390423,-0.002277537408,0.005526315789,0.01875474563,0.7185555919,0.001138077275,0.1157910004,0.8962251888,maximum_observable_response,ejecta_cooling,valid,no
B_SN1987A,SN1987A,II Pec,R,peak,2,0.75,0.25,0.021,4.94,0.08280557747,-0.003253624869,0.01575,3.705,0.0621041831,-0.002440218652,0.004605263158,0.0156289547,0.5987963266,0.0009483977289,0.09649250032,0.9119989418,maximum_observable_response,ejecta_cooling,valid,no
B_SN1987A,SN1987A,II Pec,R,peak,2,0.8,0.2,0.021,4.94,0.08280557747,-0.003253624869,0.0168,3.952,0.06624446198,-0.002602899895,0.003684210526,0.01250316376,0.4790370613,0.0007587181831,0.07719400025,0.9283378851,maximum_observable_response,ejecta_cooling,valid,no
B_SN1987A,SN1987A,II Pec,R,peak,2,0.85,0.15,0.021,4.94,0.08280557747,-0.003253624869,0.01785,4.199,0.07038474085,-0.002765581139,0.002763157895,0.009377372817,0.3592777959,0.0005690386373,0.05789550019,0.9452729498,maximum_observable_response,ejecta_cooling,valid,no
B_SN1987A,SN1987A,II Pec,R,peak,2,0.9,0.1,0.021,4.94,0.08280557747,-0.003253624869,0.0189,4.446,0.07452501972,-0.002928262382,0.001842105263,0.006251581878,0.2395185306,0.0003793590915,0.03859700013,0.9628373661,maximum_observable_response,ejecta_cooling,valid,no
B_SN1987A,SN1987A,II Pec,R,peak,2,0.95,0.05,0.021,4.94,0.08280557747,-0.003253624869,0.01995,4.693,0.0786652986,-0.003090943626,0.0009210526316,0.003125790939,0.1197592653,0.0001896795458,0.01929850006,0.9810668807,maximum_observable_response,ejecta_cooling,valid,no
B_SN1987A,SN1987A,II Pec,R,peak,2,1,0,0.021,4.94,0.08280557747,-0.003253624869,0.021,4.94,0.08280557747,-0.003253624869,0,0,0,0,0,1,maximum_observable_response,ejecta_cooling,valid,no
B_SN1987A,SN1987A,II Pec,R,peak,2,1.05,0.05,0.021,4.94,0.08280557747,-0.003253624869,0.02205,5.187,0.08694585634,-0.003416306112,0.0009210526316,0.003125790939,0.1197592653,0.0001896795458,0.01929850006,0.9810668807,maximum_observable_response,ejecta_cooling,valid,no
B_SN1987A,SN1987A,II Pec,R,peak,2,1.1,0.1,0.021,4.94,0.08280557747,-0.003253624869,0.0231,5.434,0.09108613522,-0.003578987356,0.001842105263,0.006251581878,0.2395185306,0.0003793590915,0.03859700013,0.9628373661,maximum_observable_response,ejecta_cooling,valid,no
B_SN1987A,SN1987A,II Pec,R,peak,2,1.15,0.15,0.021,4.94,0.08280557747,-0.003253624869,0.02415,5.681,0.09522641409,-0.003741668599,0.002763157895,0.009377372817,0.3592777959,0.0005690386373,0.05789550019,0.9452729498,maximum_observable_response,ejecta_cooling,valid,no
B_SN1987A,SN1987A,II Pec,R,peak,2,1.2,0.2,0.021,4.94,0.08280557747,-0.003253624869,0.0252,5.928,0.09936669296,-0.003904349843,0.003684210526,0.01250316376,0.4790370613,0.0007587181831,0.07719400025,0.9283378851,maximum_observable_response,ejecta_cooling,valid,no
B_SN1987A,SN1987A,II Pec,R,peak,2,1.25,0.25,0.021,4.94,0.08280557747,-0.003253624869,0.02625,6.175,0.1035069718,-0.004067031086,0.004605263158,0.0156289547,0.5987963266,0.0009483977289,0.09649250032,0.9119989418,maximum_observable_response,ejecta_cooling,valid,no
B_SN1987A,SN1987A,II Pec,R,peak,2,1.3,0.3,0.021,4.94,0.08280557747,-0.003253624869,0.0273,6.422,0.1076472507,-0.00422971233,0.005526315789,0.01875474563,0.7185555919,0.001138077275,0.1157910004,0.8962251888,maximum_observable_response,ejecta_cooling,valid,no
B_SN1987A,SN1987A,II Pec,R,peak,2,1.35,0.35,0.021,4.94,0.08280557747,-0.003253624869,0.02835,6.669,0.1117875296,-0.004392393573,0.006447368421,0.02188053657,0.8383148572,0.00132775682,0.1350895004,0.8809877984,maximum_observable_response,ejecta_cooling,valid,no
B_SN1987A,SN1987A,II Pec,R,peak,2,1.4,0.4,0.021,4.94,0.08280557747,-0.003253624869,0.0294,6.916,0.1159278085,-0.004555074817,0.007368421053,0.02500632751,0.9580741225,0.001517436366,0.1543880005,0.8662598707,maximum_observable_response,ejecta_cooling,valid,no
B_SN1987A,SN1987A,II Pec,R,peak,2,1.45,0.45,0.021,4.94,0.08280557747,-0.003253624869,0.03045,7.163,0.1200680873,-0.00471775606,0.008289473684,0.02813211845,1.077833388,0.001707115912,0.1736865006,0.8520162748,maximum_observable_response,ejecta_cooling,valid,no
B_SN1987A,SN1987A,II Pec,R,peak,2,1.5,0.5,0.021,4.94,0.08280557747,-0.003253624869,0.0315,7.41,0.1242083662,-0.004880437303,0.009210526316,0.03125790939,1.197592653,0.001896795458,0.1929850006,0.8382335063,maximum_observable_response,ejecta_cooling,valid,no
B_SN1987A,SN1987A,II Pec,R,early_decline,3,0.5,0.5,0.94,31.98,0.02027899144,0.037341299,0.47,15.99,0.01013949572,0.0186706495,0.4122807018,0.2023538345,0.2932890743,0.02176919872,0.272877172,0.7856217568,post_boundary_relaxation,ejecta_cooling,valid,no
B_SN1987A,SN1987A,II Pec,R,early_decline,3,0.55,0.45,0.94,31.98,0.02027899144,0.037341299,0.517,17.589,0.01115344529,0.02053771445,0.3710526316,0.182118451,0.2639601669,0.01959227885,0.2455894548,0.8028327441,post_boundary_relaxation,ejecta_cooling,valid,no
B_SN1987A,SN1987A,II Pec,R,early_decline,3,0.6,0.4,0.94,31.98,0.02027899144,0.037341299,0.564,19.188,0.01216739486,0.0224047794,0.3298245614,0.1618830676,0.2346312594,0.01741535897,0.2183017376,0.8208147203,post_boundary_relaxation,ejecta_cooling,valid,no
B_SN1987A,SN1987A,II Pec,R,early_decline,3,0.65,0.35,0.94,31.98,0.02027899144,0.037341299,0.611,20.787,0.01318134444,0.02427184435,0.2885964912,0.1416476841,0.205302352,0.0152384391,0.1910140204,0.8396206786,post_boundary_relaxation,ejecta_cooling,valid,no
B_SN1987A,SN1987A,II Pec,R,early_decline,3,0.7,0.3,0.94,31.98,0.02027899144,0.037341299,0.658,22.386,0.01419529401,0.0261389093,0.2473684211,0.1214123007,0.1759734446,0.01306151923,0.1637263032,0.8593085825,post_boundary_relaxation,ejecta_cooling,valid,no
B_SN1987A,SN1987A,II Pec,R,early_decline,3,0.75,0.25,0.94,31.98,0.02027899144,0.037341299,0.705,23.985,0.01520924358,0.02800597425,0.2061403509,0.1011769172,0.1466445371,0.01088459936,0.136438586,0.8799419628,post_boundary_relaxation,ejecta_cooling,valid,no
B_SN1987A,SN1987A,II Pec,R,early_decline,3,0.8,0.2,0.94,31.98,0.02027899144,0.037341299,0.752,25.584,0.01622319315,0.0298730392,0.1649122807,0.08094153379,0.1173156297,0.008707679487,0.1091508688,0.9015906024,post_boundary_relaxation,ejecta_cooling,valid,no
B_SN1987A,SN1987A,II Pec,R,early_decline,3,0.85,0.15,0.94,31.98,0.02027899144,0.037341299,0.799,27.183,0.01723714272,0.03174010415,0.1236842105,0.06070615034,0.08798672228,0.006530759616,0.0818631516,0.9243313246,post_boundary_relaxation,ejecta_cooling,valid,no
B_SN1987A,SN1987A,II Pec,R,early_decline,3,0.9,0.1,0.94,31.98,0.02027899144,0.037341299,0.846,28.782,0.0182510923,0.0336071691,0.08245614035,0.04047076689,0.05865781486,0.004353839744,0.0545754344,0.9482489041,post_boundary_relaxation,ejecta_cooling,valid,no
B_SN1987A,SN1987A,II Pec,R,early_decline,3,0.95,0.05,0.94,31.98,0.02027899144,0.037341299,0.893,30.381,0.01926504187,0.03547423405,0.04122807018,0.02023538345,0.02932890743,0.002176919872,0.0272877172,0.9734371231,post_boundary_relaxation,ejecta_cooling,valid,no
B_SN1987A,SN1987A,II Pec,R,early_decline,3,1,0,0.94,31.98,0.02027899144,0.037341299,0.94,31.98,0.02027899144,0.037341299,0,0,0,0,0,1,post_boundary_relaxation,ejecta_cooling,valid,no
B_SN1987A,SN1987A,II Pec,R,early_decline,3,1.05,0.05,0.94,31.98,0.02027899144,0.037341299,0.987,33.579,0.02129294101,0.03920836395,0.04122807018,0.02023538345,0.02932890743,0.002176919872,0.0272877172,0.9734371231,post_boundary_relaxation,ejecta_cooling,valid,no
B_SN1987A,SN1987A,II Pec,R,early_decline,3,1.1,0.1,0.94,31.98,0.02027899144,0.037341299,1.034,35.178,0.02230689058,0.0410754289,0.08245614035,0.04047076689,0.05865781486,0.004353839744,0.0545754344,0.9482489041,post_boundary_relaxation,ejecta_cooling,valid,no
B_SN1987A,SN1987A,II Pec,R,early_decline,3,1.15,0.15,0.94,31.98,0.02027899144,0.037341299,1.081,36.777,0.02332084016,0.04294249385,0.1236842105,0.06070615034,0.08798672228,0.006530759616,0.0818631516,0.9243313246,post_boundary_relaxation,ejecta_cooling,valid,no
B_SN1987A,SN1987A,II Pec,R,early_decline,3,1.2,0.2,0.94,31.98,0.02027899144,0.037341299,1.128,38.376,0.02433478973,0.0448095588,0.1649122807,0.08094153379,0.1173156297,0.008707679487,0.1091508688,0.9015906024,post_boundary_relaxation,ejecta_cooling,valid,no
B_SN1987A,SN1987A,II Pec,R,early_decline,3,1.25,0.25,0.94,31.98,0.02027899144,0.037341299,1.175,39.975,0.0253487393,0.04667662375,0.2061403509,0.1011769172,0.1466445371,0.01088459936,0.136438586,0.8799419628,post_boundary_relaxation,ejecta_cooling,valid,no
B_SN1987A,SN1987A,II Pec,R,early_decline,3,1.3,0.3,0.94,31.98,0.02027899144,0.037341299,1.222,41.574,0.02636268887,0.0485436887,0.2473684211,0.1214123007,0.1759734446,0.01306151923,0.1637263032,0.8593085825,post_boundary_relaxation,ejecta_cooling,valid,no
B_SN1987A,SN1987A,II Pec,R,early_decline,3,1.35,0.35,0.94,31.98,0.02027899144,0.037341299,1.269,43.173,0.02737663844,0.05041075365,0.2885964912,0.1416476841,0.205302352,0.0152384391,0.1910140204,0.8396206786,post_boundary_relaxation,ejecta_cooling,valid,no
B_SN1987A,SN1987A,II Pec,R,early_decline,3,1.4,0.4,0.94,31.98,0.02027899144,0.037341299,1.316,44.772,0.02839058802,0.0522778186,0.3298245614,0.1618830676,0.2346312594,0.01741535897,0.2183017376,0.8208147203,post_boundary_relaxation,ejecta_cooling,valid,no
B_SN1987A,SN1987A,II Pec,R,early_decline,3,1.45,0.45,0.94,31.98,0.02027899144,0.037341299,1.363,46.371,0.02940453759,0.05414488355,0.3710526316,0.182118451,0.2639601669,0.01959227885,0.2455894548,0.8028327441,post_boundary_relaxation,ejecta_cooling,valid,no
B_SN1987A,SN1987A,II Pec,R,early_decline,3,1.5,0.5,0.94,31.98,0.02027899144,0.037341299,1.41,47.97,0.03041848716,0.0560119485,0.4122807018,0.2023538345,0.2932890743,0.02176919872,0.272877172,0.7856217568,post_boundary_relaxation,ejecta_cooling,valid,no
