time,amplitude
184.875,-7331.0
184.9,297.0
184.925,13689.0
184.95,9996.0
184.975,494.0
185.0,-4687.0
185.025,-7776.0
185.05,-3940.0
185.075,-3415.0
185.1,-8838.0
185.125,-10542.0
185.15,-3933.0
185.175,-3960.0
185.2,-12837.0
185.225,-8872.0
185.25,-8067.0
185.275,-10598.0
185.3,-1163.0
185.325,2078.0
185.35,-2630.0
185.375,-5057.0
185.4,-2275.0
185.425,-10378.0
185.45,-23796.0
185.475,-16624.0
185.5,-4870.0
185.525,1434.0
185.55,-4664.0
185.575,-13653.0
185.6,-3333.0
185.625,-3546.0
185.65,-13611.0
185.675,-12440.0
185.7,-7511.0
185.725,-5209.0
185.75,-6351.0
185.775,-1341.0
185.8,-2225.0
185.825,-6737.0
185.85,-3132.0
185.875,-2312.0
185.9,-4473.0
185.925,-3989.0
185.95,-1038.0
185.975,-1744.0
186.0,324.0
186.025,1996.0
186.05,4583.0
186.075,13496.0
186.1,5501.0
186.125,-1706.0
186.15,2052.0
186.175,-1660.0
186.2,4058.0
186.225,6069.0
186.25,-506.0
186.275,247.0
186.3,3309.0
186.325,9456.0
186.35,5947.0
186.375,4689.0
186.4,9359.0
186.425,6929.0
186.45,14770.0
186.475,22061.0
186.5,19143.0
186.525,14197.0
186.55,12472.0
186.575,12557.0
186.6,4195.0
186.625,3321.0
186.65,9363.0
186.675,10376.0
186.7,14863.0
186.725,15219.0
186.75,3099.0
186.775,347.0
186.8,15063.0
186.825,13536.0
186.85,116.0
186.875,-665.0
186.9,4003.0
186.925,7098.0
186.95,7835.0
186.975,7568.0
187.0,-617.0
187.025,-7308.0
187.05,-5100.0
187.075,-4898.0
187.1,-3990.0
187.125,-3695.0
187.15,-2937.0
187.175,-916.0
187.2,-3933.0
187.225,-7935.0
187.25,-7750.0
187.275,-6477.0
187.3,-11640.0
187.325,-12717.0
187.35,-1262.0
187.375,1971.0
187.4,-7928.0
187.425,-12635.0
187.45,-10836.0
187.475,-14002.0
187.5,-18815.0
187.525,-18797.0
187.55,-10527.0
187.575,-1983.0
187.6,-9537.0
187.625,-10519.0
187.65,3307.0
187.675,296.0
187.7,-14772.0
187.725,-17142.0
187.75,-11140.0
187.775,-13064.0
187.8,-16456.0
187.825,-10468.0
187.85,-5163.0
187.875,-6761.0
187.9,-11219.0
187.925,-13254.0
187.95,-10364.0
187.975,-186.0
188.0,4887.0
188.025,-7120.0
188.05,-13550.0
188.075,-11958.0
188.1,-14124.0
188.125,-14467.0
188.15,-10546.0
188.175,-188.0
188.2,2376.0
188.225,-6857.0
188.25,-7666.0
188.275,-2975.0
188.3,1136.0
188.325,8799.0
188.35,9045.0
188.375,2003.0
188.4,1950.0
188.425,2383.0
188.45,2115.0
188.475,8076.0
188.5,5198.0
188.525,-74.0
188.55,5477.0
188.575,14207.0
188.6,15998.0
188.625,4089.0
188.65,-1890.0
188.675,9095.0
188.7,13283.0
188.725,3202.0
188.75,-1519.0
188.775,2238.0
188.8,1722.0
188.825,-816.0
188.85,2340.0
188.875,4493.0
188.9,7549.0
188.925,16534.0
188.95,16509.0
188.975,9728.0
189.0,9396.0
189.025,6928.0
189.05,3259.0
189.075,5837.0
189.1,5312.0
189.125,5307.0
189.15,8637.0
189.175,8033.0
189.2,7385.0
189.225,5848.0
189.25,3373.0
189.275,-1996.0
189.3,-5464.0
189.325,415.0
189.35,-1857.0
189.375,-5343.0
189.4,-2512.0
189.425,-11660.0
189.45,-12821.0
189.475,-95.0
189.5,-110.0
189.525,-5767.0
189.55,-7760.0
189.575,-8976.0
189.6,803.0
189.625,6545.0
189.65,-1472.0
189.675,2245.0
189.7,-2974.0
189.725,-22236.0
189.75,-17833.0
189.775,-3958.0
189.8,74.0
189.825,793.0
189.85,1322.0
189.875,3065.0
189.9,2275.0
189.925,-4534.0
189.95,-7746.0
189.975,-8336.0
190.0,-10524.0
190.025,-7648.0
190.05,-9174.0
190.075,-6730.0
190.1,570.0
190.125,1615.0
190.15,9067.0
190.175,6946.0
190.2,-1042.0
190.225,1182.0
190.25,886.0
190.275,3293.0
190.3,3299.0
190.325,-1916.0
190.35,2972.0
190.375,7525.0
190.4,-2543.0
190.425,-7761.0
190.45,-3565.0
190.475,-2509.0
190.5,3300.0
190.525,4960.0
190.55,-4469.0
190.575,-6309.0
190.6,2279.0
190.625,2893.0
190.65,-614.0
190.675,4512.0
190.7,5336.0
190.725,-693.0
190.75,-6872.0
190.775,-7318.0
190.8,419.0
190.825,6891.0
190.85,9358.0
190.875,7473.0
190.9,6653.0
190.925,5721.0
190.95,1343.0
190.975,-419.0
191.0,-2865.0
191.025,1166.0
191.05,8072.0
191.075,6861.0
191.1,8168.0
191.125,10533.0
191.15,6463.0
191.175,1248.0
191.2,4939.0
191.225,7444.0
191.25,5381.0
191.275,9498.0
191.3,7490.0
191.325,2869.0
191.35,2185.0
191.375,633.0
191.4,25.0
191.425,-5546.0
191.45,-3663.0
191.475,4504.0
191.5,-1676.0
191.525,453.0
191.55,7724.0
191.575,394.0
191.6,-2925.0
191.625,-3897.0
191.65,-1687.0
191.675,98.0
191.7,-5264.0
191.725,-1561.0
191.75,-1382.0
191.775,-10273.0
191.8,-11657.0
191.825,-11900.0
191.85,-12806.0
191.875,-10247.0
191.9,-10654.0
191.925,-11397.0
191.95,-8336.0
191.975,-6734.0
192.0,-9177.0
192.025,-9441.0
192.05,-10108.0
192.075,-16100.0
192.1,-16777.0
192.125,-11462.0
192.15,-9840.0
192.175,-13041.0
192.2,-17946.0
192.225,-19412.0
192.25,-14987.0
192.275,-15980.0
192.3,-20104.0
192.325,-13556.0
192.35,-5757.0
192.375,-6419.0
192.4,-12294.0
192.425,-12188.0
192.45,-6832.0
192.475,-6821.0
192.5,-9282.0
192.525,-11840.0
192.55,-11598.0
192.575,-6032.0
192.6,-3479.0
192.625,-6038.0
192.65,-1714.0
192.675,1648.0
192.7,-7737.0
192.725,-13527.0
192.75,-9428.0
192.775,-5776.0
192.8,-8706.0
192.825,-9947.0
192.85,-4006.0
192.875,3946.0
192.9,4280.0
192.925,-5040.0
192.95,-2858.0
192.975,-2107.0
193.0,-10867.0
193.025,-5235.0
193.05,5491.0
193.075,5996.0
193.1,-1008.0
193.125,-1899.0
193.15,5655.0
193.175,7979.0
193.2,1676.0
193.225,-138.0
193.25,9142.0
193.275,16604.0
193.3,12009.0
193.325,4469.0
193.35,5861.0
193.375,2422.0
193.4,-3989.0
193.425,4184.0
193.45,9496.0
193.475,7770.0
193.5,8634.0
193.525,6263.0
193.55,10472.0
193.575,16191.0
193.6,13351.0
193.625,15714.0
193.65,8779.0
193.675,-3028.0
193.7,4455.0
193.725,10101.0
193.75,9765.0
193.775,6022.0
193.8,3506.0
193.825,8668.0
193.85,3778.0
193.875,3024.0
193.9,4169.0
193.925,-4589.0
193.95,-3811.0
193.975,4490.0
194.0,8510.0
194.025,-1216.0
194.05,-5882.0
194.075,3104.0
194.1,1725.0
194.125,-2814.0
194.15,-7852.0
194.175,-3513.0
194.2,7492.0
194.225,1147.0
194.25,-2315.0
194.275,-911.0
194.3,-3649.0
194.325,-1332.0
194.35,-182.0
194.375,-2643.0
194.4,-3533.0
194.425,1733.0
194.45,4865.0
194.475,1651.0
194.5,-1764.0
194.525,-4911.0
194.55,-343.0
194.575,4543.0
194.6,5471.0
194.625,8759.0
194.65,3495.0
194.675,-5952.0
194.7,-10011.0
194.725,-9811.0
194.75,-1785.0
194.775,3102.0
194.8,-3811.0
194.825,-9445.0
194.85,-7538.0
194.875,339.0
194.9,2233.0
194.925,-6582.0
194.95,-9835.0
194.975,-8782.0
195.0,-10346.0
195.025,-9571.0
195.05,-3509.0
195.075,2768.0
195.1,4200.0
195.125,938.0
195.15,-1372.0
195.175,-4176.0
195.2,-10430.0
195.225,-3873.0
195.25,2007.0
195.275,-1190.0
195.3,3637.0
195.325,2616.0
195.35,1469.0
195.375,4080.0
195.4,872.0
195.425,-3067.0
195.45,-7411.0
195.475,-2002.0
195.5,-3391.0
195.525,-5058.0
195.55,3666.0
195.575,-8006.0
195.6,-8611.0
195.625,3039.0
195.65,-8874.0
195.675,-11876.0
195.7,271.0
195.725,2338.0
195.75,1412.0
195.775,1315.0
195.8,-3418.0
195.825,-7887.0
195.85,-10157.0
195.875,-3388.0
195.9,2407.0
195.925,-1892.0
195.95,7140.0
195.975,11331.0
196.0,-3711.0
196.025,-7195.0
196.05,-1124.0
196.075,-1011.0
196.1,-2192.0
196.125,2943.0
196.15,4278.0
196.175,-5908.0
196.2,-10884.0
196.225,-2064.0
196.25,5593.0
196.275,3375.0
196.3,-1386.0
196.325,-39.0
196.35,5888.0
196.375,-1506.0
196.4,-9935.0
196.425,-5297.0
196.45,-7227.0
196.475,-4701.0
196.5,4642.0
196.525,1331.0
196.55,-199.0
196.575,5983.0
196.6,11008.0
196.625,10363.0
196.65,2217.0
196.675,-40.0
196.7,3281.0
196.725,2796.0
196.75,132.0
196.775,1171.0
196.8,1832.0
196.825,-2956.0
196.85,2382.0
196.875,8563.0
196.9,1370.0
196.925,-3998.0
196.95,-381.0
196.975,4879.0
197.0,1299.0
197.025,-4068.0
197.05,-551.0
197.075,6078.0
197.1,1969.0
197.125,-3702.0
197.15,6010.0
197.175,5060.0
197.2,-3646.0
197.225,3309.0
197.25,7896.0
197.275,5867.0
197.3,158.0
197.325,-3744.0
197.35,-3068.0
197.375,-8657.0
197.4,-7616.0
197.425,5613.0
197.45,9169.0
197.475,397.0
197.5,-1877.0
197.525,-73.0
197.55,-4509.0
197.575,-11653.0
197.6,-12087.0
197.625,-7878.0
197.65,-4320.0
197.675,59.0
197.7,-2607.0
197.725,-1969.0
197.75,2702.0
197.775,788.0
197.8,2250.0
197.825,-1017.0
197.85,-7936.0
197.875,-6919.0
197.9,-2914.0
197.925,1645.0
197.95,1998.0
197.975,2187.0
198.0,6167.0
198.025,6063.0
198.05,1262.0
198.075,4256.0
198.1,10724.0
198.125,1201.0
198.15,87.0
198.175,4943.0
198.2,-5926.0
198.225,-4753.0
198.25,-2572.0
198.275,-5492.0
198.3,-1594.0
198.325,-5799.0
198.35,-6083.0
198.375,-6336.0
198.4,-12465.0
198.425,-8222.0
198.45,-4169.0
198.475,-3467.0
198.5,-8180.0
198.525,-10814.0
198.55,-3407.0
198.575,-8077.0
198.6,-10573.0
198.625,-9628.0
198.65,-18419.0
198.675,-18228.0
198.7,-18789.0
198.725,-15985.0
198.75,-5974.0
198.775,-9189.0
198.8,-8421.0
198.825,-2839.0
198.85,-9709.0
198.875,-13302.0
198.9,-8145.0
198.925,-10329.0
198.95,-11167.0
198.975,-1908.0
199.0,-2483.0
199.025,-8095.0
199.05,-7973.0
199.075,-4270.0
199.1,-4089.0
199.125,-12823.0
199.15,-11623.0
199.175,-5881.0
199.2,-6845.0
199.225,-6156.0
199.25,2005.0
199.275,6537.0
199.3,780.0
199.325,2940.0
199.35,3656.0
199.375,1367.0
199.4,7073.0
199.425,7902.0
199.45,5271.0
199.475,6031.0
199.5,4990.0
199.525,3325.0
199.55,4912.0
199.575,7124.0
199.6,4205.0
199.625,848.0
199.65,3204.0
199.675,147.0
199.7,-5098.0
199.725,-2864.0
199.75,3128.0
199.775,1513.0
199.8,452.0
199.825,8168.0
199.85,7375.0
199.875,4598.0
199.9,41.0
199.925,-3460.0
199.95,3643.0
199.975,3670.0
200.0,4550.0
200.025,12064.0
200.05,10554.0
200.075,3482.0
200.1,-418.0
200.125,3543.0
200.15,4274.0
200.175,3300.0
200.2,8640.0
200.225,4915.0
200.25,2851.0
200.275,5725.0
200.3,2894.0
200.325,9124.0
200.35,15374.0
200.375,3060.0
200.4,-4460.0
200.425,3133.0
200.45,4619.0
200.475,1504.0
200.5,4395.0
200.525,10533.0
200.55,1503.0
200.575,-2807.0
200.6,13702.0
200.625,14452.0
200.65,9812.0
200.675,5847.0
200.7,-1046.0
200.725,-538.0
200.75,-3363.0
200.775,966.0
200.8,5221.0
200.825,-206.0
200.85,-5971.0
200.875,-6954.0
200.9,-4410.0
200.925,-8579.0
200.95,-8921.0
200.975,-5190.0
201.0,-6107.0
201.025,-10049.0
201.05,-10951.0
201.075,-616.0
201.1,6444.0
201.125,5871.0
201.15,-6737.0
201.175,-19616.0
201.2,-3994.0
201.225,5415.0
201.25,-4975.0
201.275,-10729.0
201.3,-22810.0
201.325,-29608.0
201.35,-13144.0
201.375,1885.0
201.4,-8889.0
201.425,-28843.0
201.45,-16820.0
201.475,8590.0
201.5,6396.0
201.525,-1390.0
201.55,-1737.0
201.575,760.0
201.6,4045.0
201.625,768.0
201.65,1871.0
201.675,-1214.0
201.7,-9793.0
201.725,-6211.0
201.75,-4372.0
201.775,-11003.0
201.8,-11123.0
201.825,-452.0
201.85,3128.0
201.875,-86.0
201.9,5743.0
201.925,-3541.0
201.95,-22494.0
201.975,-14803.0
202.0,-922.0
202.025,-3692.0
202.05,-11323.0
202.075,-7823.0
202.1,5010.0
202.125,9785.0
202.15,8054.0
202.175,-1765.0
202.2,-15545.0
202.225,-11056.0
202.25,-5253.0
202.275,-14589.0
202.3,-5348.0
202.325,19099.0
202.35,11280.0
202.375,-9973.0
202.4,-2722.0
202.425,11537.0
202.45,9210.0
202.475,3692.0
202.5,6744.0
202.525,8045.0
202.55,2159.0
202.575,7483.0
202.6,16147.0
202.625,13415.0
202.65,11051.0
202.675,430.0
202.7,-3591.0
202.725,13550.0
202.75,9636.0
202.775,-5429.0
202.8,-377.0
202.825,6649.0
202.85,14145.0
202.875,15635.0
202.9,8214.0
202.925,17219.0
202.95,20552.0
202.975,-5661.0
203.0,-16395.0
203.025,1311.0
203.05,8414.0
203.075,7527.0
203.1,10226.0
203.125,6099.0
203.15,6871.0
203.175,15676.0
203.2,18608.0
203.225,16276.0
203.25,6420.0
203.275,-6334.0
203.3,-7956.0
203.325,-6297.0
203.35,-5847.0
203.375,1840.0
203.4,6953.0
203.425,2794.0
203.45,-2957.0
203.475,254.0
203.5,10047.0
203.525,14048.0
203.55,4890.0
203.575,-16732.0
203.6,-26859.0
203.625,-15490.0
203.65,2647.0
203.675,7146.0
203.7,-6034.0
203.725,-9793.0
203.75,-5207.0
203.775,-7709.0
203.8,-11950.0
203.825,-10462.0
203.85,-5104.0
203.875,-9826.0
203.9,-17420.0
203.925,-12431.0
203.95,-3890.0
203.975,-9286.0
204.0,-20297.0
204.025,-16037.0
204.05,-10909.0
204.075,-17337.0
204.1,-16584.0
204.125,-1704.0
204.15,6780.0
204.175,-748.0
204.2,-12838.0
204.225,-21363.0
204.25,-20300.0
204.275,-18176.0
204.3,-17727.0
204.325,-10416.0
204.35,-5624.0
204.375,-2506.0
204.4,-143.0
204.425,-2412.0
204.45,-6063.0
204.475,-13014.0
204.5,-11453.0
204.525,-751.0
204.55,4897.0
204.575,3550.0
204.6,-4222.0
204.625,-9631.0
204.65,-11786.0
204.675,-11610.0
204.7,-1630.0
204.725,3354.0
204.75,1136.0
204.775,4043.0
204.8,1315.0
204.825,-1320.0
204.85,2692.0
204.875,2122.0
204.9,3977.0
204.925,2845.0
204.95,-6080.0
204.975,-5398.0
205.0,4210.0
205.025,9671.0
205.05,4240.0
205.075,5256.0
205.1,10306.0
205.125,-3717.0
205.15,-8000.0
205.175,3025.0
205.2,8191.0
205.225,11035.0
205.25,10913.0
205.275,12702.0
205.3,11865.0
205.325,6319.0
205.35,7353.0
205.375,6954.0
205.4,-9988.0
205.425,-21002.0
205.45,-12451.0
205.475,-5052.0
205.5,3625.0
205.525,9981.0
205.55,8230.0
205.575,8318.0
205.6,5812.0
205.625,8229.0
205.65,13004.0
205.675,3515.0
205.7,929.0
205.725,7274.0
205.75,3118.0
205.775,-5822.0
205.8,-10338.0
205.825,-1710.0
205.85,11056.0
205.875,9607.0
205.9,-2264.0
205.925,-6887.0
205.95,-5485.0
205.975,-8071.0
206.0,-1173.0
206.025,17615.0
206.05,26396.0
206.075,17310.0
206.1,3375.0
206.125,881.0
206.15,5129.0
206.175,2561.0
206.2,3878.0
206.225,5312.0
206.25,1971.0
206.275,638.0
206.3,-5002.0
206.325,1784.0
206.35,7286.0
206.375,-595.0
206.4,1173.0
206.425,2161.0
206.45,7107.0
206.475,13484.0
206.5,8588.0
206.525,6902.0
206.55,7047.0
206.575,1293.0
206.6,-5442.0
206.625,-3209.0
206.65,-920.0
206.675,-3427.0
206.7,-1035.0
206.725,-4167.0
206.75,-10553.0
206.775,-4139.0
206.8,-389.0
206.825,-7784.0
206.85,-4258.0
206.875,631.0
206.9,-4060.0
206.925,-1562.0
206.95,392.0
206.975,1923.0
207.0,10434.0
207.025,4963.0
207.05,-11132.0
207.075,-13486.0
207.1,-5897.0
207.125,-3426.0
207.15,-7376.0
207.175,-2499.0
207.2,7814.0
207.225,397.0
207.25,-12970.0
207.275,-12947.0
207.3,-11575.0
207.325,-18003.0
207.35,-19433.0
207.375,-11114.0
207.4,-8891.0
207.425,-9011.0
207.45,-3583.0
207.475,-3462.0
207.5,-5303.0
207.525,-10486.0
207.55,-9244.0
207.575,3129.0
207.6,-2136.0
207.625,-9571.0
207.65,-1665.0
207.675,3329.0
207.7,5428.0
207.725,1834.0
207.75,-10532.0
207.775,-11310.0
207.8,-3730.0
207.825,-15142.0
207.85,-15493.0
207.875,6153.0
207.9,3195.0
207.925,-215.0
207.95,13142.0
207.975,9229.0
208.0,2762.0
208.025,3520.0
208.05,-1082.0
208.075,2594.0
208.1,4372.0
208.125,-6996.0
208.15,-5754.0
208.175,1420.0
208.2,-5714.0
208.225,-12339.0
208.25,-4979.0
208.275,2287.0
208.3,983.0
208.325,775.0
208.35,3431.0
208.375,7574.0
208.4,6927.0
208.425,3000.0
208.45,1602.0
208.475,2500.0
208.5,7609.0
208.525,230.0
208.55,-11771.0
208.575,-9801.0
208.6,-10942.0
208.625,-5109.0
208.65,9921.0
208.675,9200.0
208.7,7184.0
208.725,9245.0
208.75,5649.0
208.775,-548.0
208.8,-4749.0
208.825,9430.0
208.85,14313.0
208.875,-3487.0
208.9,-3873.0
208.925,-3217.0
208.95,-2030.0
208.975,5991.0
209.0,-7571.0
209.025,-12390.0
209.05,-1279.0
209.075,-1542.0
209.1,-6219.0
209.125,-4384.0
209.15,-4409.0
209.175,-8564.0
209.2,-7568.0
209.225,-9898.0
209.25,-4157.0
209.275,5432.0
209.3,-2131.0
209.325,-8270.0
209.35,-8122.0
209.375,-12916.0
209.4,-17820.0
209.425,-5901.0
209.45,8286.0
209.475,3247.0
209.5,4941.0
209.525,11591.0
209.55,5273.0
209.575,-7601.0
209.6,-11103.0
209.625,-684.0
209.65,260.0
209.675,-187.0
209.7,5002.0
209.725,5822.0
209.75,4792.0
209.775,-420.0
209.8,-203.0
209.825,12707.0
209.85,18433.0
209.875,12178.0
209.9,15637.0
209.925,14142.0
209.95,10935.0
209.975,10770.0
210.0,48.0
210.025,7493.0
210.05,16525.0
210.075,11690.0
210.1,7206.0
210.125,1722.0
210.15,6533.0
210.175,11399.0
210.2,7724.0
210.225,2157.0
210.25,-491.0
210.275,3495.0
210.3,5905.0
210.325,5273.0
210.35,3624.0
210.375,3560.0
210.4,2834.0
210.425,-3649.0
210.45,-179.0
210.475,4727.0
210.5,-2663.0
210.525,-3772.0
210.55,-4466.0
210.575,-8963.0
210.6,-6772.0
210.625,-5364.0
210.65,-7031.0
210.675,-8178.0
210.7,-7024.0
210.725,-7410.0
210.75,-11503.0
210.775,-17024.0
210.8,-19056.0
210.825,-10474.0
210.85,-8448.0
210.875,-17405.0
210.9,-15138.0
210.925,-6409.0
210.95,-10504.0
210.975,-23042.0
211.0,-20237.0
211.025,-3400.0
211.05,1283.0
211.075,-10033.0
211.1,-15861.0
211.125,-8783.0
211.15,-9564.0
211.175,-19330.0
211.2,-19338.0
211.225,-12917.0
211.25,-10597.0
211.275,-7389.0
211.3,-3205.0
211.325,-7791.0
211.35,-13745.0
211.375,-12824.0
211.4,-7679.0
211.425,-5861.0
211.45,-10961.0
211.475,-10664.0
211.5,-4028.0
211.525,-3384.0
211.55,-3584.0
211.575,3719.0
211.6,1969.0
211.625,-5202.0
211.65,135.0
211.675,3804.0
211.7,-1027.0
211.725,-9195.0
211.75,-9985.0
211.775,613.0
211.8,2145.0
211.825,-3153.0
211.85,5192.0
211.875,19185.0
211.9,17155.0
211.925,10215.0
211.95,15567.0
211.975,16563.0
212.0,8821.0
212.025,7424.0
212.05,9999.0
212.075,11322.0
212.1,16210.0
212.125,15490.0
212.15,9325.0
212.175,13629.0
212.2,14286.0
212.225,13629.0
212.25,21172.0
212.275,14333.0
212.3,6777.0
212.325,12007.0
212.35,14986.0
212.375,19514.0
212.4,18986.0
212.425,10338.0
212.45,10280.0
212.475,14496.0
212.5,15482.0
212.525,18330.0
212.55,16544.0
212.575,9581.0
212.6,3954.0
212.625,3383.0
212.65,8325.0
212.675,8684.0
212.7,9936.0
212.725,7380.0
212.75,-3314.0
212.775,-2122.0
212.8,3562.0
212.825,2248.0
212.85,-2109.0
212.875,-4717.0
212.9,-811.0
212.925,1723.0
212.95,-998.0
212.975,-2520.0
213.0,-1811.0
213.025,-4895.0
213.05,-9229.0
213.075,-8542.0
213.1,-5089.0
213.125,2384.0
213.15,829.0
213.175,-8434.0
213.2,-7090.0
213.225,-6967.0
213.25,-5842.0
213.275,-9708.0
213.3,-18669.0
213.325,-5401.0
213.35,-1059.0
213.375,-14252.0
213.4,-15355.0
213.425,-18005.0
213.45,-14896.0
213.475,-2552.0
213.5,-4275.0
213.525,-10774.0
213.55,-13335.0
213.575,-13151.0
213.6,-8286.0
213.625,-12379.0
213.65,-13591.0
213.675,1237.0
213.7,355.0
213.725,-15488.0
213.75,-21643.0
213.775,-13971.0
213.8,-3842.0
213.825,-6885.0
213.85,-8363.0
213.875,-5656.0
213.9,-7181.0
213.925,-9056.0
213.95,-8898.0
213.975,-7306.0
214.0,-10174.0
214.025,-4970.0
214.05,4480.0
214.075,57.0
214.1,-7485.0
214.125,-8981.0
214.15,-5200.0
214.175,-199.0
214.2,-3835.0
214.225,-5845.0
214.25,-788.0
214.275,-2039.0
214.3,650.0
214.325,5053.0
214.35,630.0
214.375,3294.0
214.4,7332.0
214.425,3593.0
214.45,1464.0
214.475,-1077.0
214.5,-3138.0
214.525,189.0
214.55,6736.0
214.575,7676.0
214.6,-2520.0
214.625,2302.0
214.65,18437.0
214.675,5972.0
214.7,-4054.0
214.725,10770.0
214.75,7596.0
214.775,-5021.0
214.8,31.0
214.825,7178.0
214.85,10204.0
214.875,4728.0
214.9,-5640.0
214.925,-226.0
214.95,3781.0
214.975,-3595.0
215.0,767.0
215.025,8117.0
215.05,331.0
215.075,-13239.0
215.1,-9009.0
215.125,5287.0
215.15,940.0
215.175,-6684.0
215.2,-6399.0
215.225,-1662.0
215.25,1511.0
215.275,-6164.0
215.3,-5610.0
215.325,75.0
215.35,4494.0
215.375,1800.0
215.4,-7955.0
215.425,-6962.0
215.45,-9538.0
215.475,-11102.0
215.5,-10148.0
215.525,-7572.0
215.55,-299.0
215.575,-5545.0
215.6,-8795.0
215.625,-10027.0
215.65,-13347.0
215.675,-12310.0
215.7,-9287.0
215.725,-3816.0
215.75,-8342.0
215.775,-12968.0
215.8,-9704.0
215.825,-6192.0
215.85,-1284.0
215.875,-323.0
215.9,-5330.0
215.925,-9343.0
215.95,-7251.0
215.975,-6383.0
216.0,-5538.0
216.025,-3996.0
216.05,-7774.0
216.075,-9116.0
216.1,-9736.0
216.125,-4474.0
216.15,5628.0
216.175,3442.0
216.2,5029.0
216.225,8356.0
216.25,710.0
216.275,2603.0
216.3,5196.0
216.325,2309.0
216.35,1979.0
216.375,-3267.0
216.4,1838.0
216.425,7797.0
216.45,3631.0
216.475,10214.0
216.5,12000.0
216.525,6588.0
216.55,11582.0
216.575,11798.0
216.6,5681.0
216.625,6685.0
216.65,6505.0
216.675,5875.0
216.7,5161.0
216.725,5111.0
216.75,13464.0
216.775,10184.0
216.8,9999.0
216.825,21280.0
216.85,13777.0
216.875,12511.0
216.9,18171.0
216.925,6480.0
216.95,8133.0
216.975,13443.0
217.0,5357.0
217.025,8349.0
217.05,7816.0
217.075,3167.0
217.1,12186.0
217.125,14697.0
217.15,8264.0
217.175,3997.0
217.2,167.0
217.225,-146.0
217.25,555.0
217.275,1031.0
217.3,2196.0
217.325,1785.0
217.35,2898.0
217.375,5314.0
217.4,-95.0
217.425,-3092.0
217.45,6111.0
217.475,3504.0
217.5,-4929.0
217.525,-5046.0
217.55,-8919.0
217.575,-8715.0
217.6,-9596.0
217.625,-14516.0
217.65,-7590.0
217.675,-4512.0
217.7,-5956.0
217.725,-2751.0
217.75,-9047.0
217.775,-12611.0
217.8,-8714.0
217.825,-7476.0
217.85,-7278.0
217.875,-8158.0
217.9,-7339.0
217.925,-10114.0
217.95,-10695.0
217.975,-4111.0
218.0,-3956.0
218.025,-7174.0
218.05,-5009.0
218.075,-5821.0
218.1,-8363.0
218.125,-1522.0
218.15,1451.0
218.175,-1477.0
218.2,-3270.0
218.225,-3498.0
218.25,1275.0
218.275,-3576.0
218.3,-4073.0
218.325,4507.0
218.35,4034.0
218.375,7653.0
218.4,7150.0
218.425,6388.0
218.45,11480.0
218.475,385.0
218.5,-900.0
218.525,12191.0
218.55,8563.0
218.575,8616.0
218.6,11832.0
218.625,8337.0
218.65,12774.0
218.675,6847.0
218.7,5493.0
218.725,12185.0
218.75,7191.0
218.775,9976.0
218.8,4238.0
218.825,-1199.0
218.85,7704.0
218.875,7375.0
218.9,3796.0
218.925,-619.0
218.95,5573.0
218.975,10665.0
219.0,-520.0
219.025,553.0
219.05,6787.0
219.075,5660.0
219.1,-1009.0
219.125,-6881.0
219.15,-3087.0
219.175,-3001.0
219.2,-3948.0
219.225,-5371.0
219.25,-11643.0
219.275,-12255.0
219.3,-9186.0
219.325,-9660.0
219.35,-10101.0
219.375,-10355.0
219.4,-13069.0
219.425,-11233.0
219.45,-14599.0
219.475,-19366.0
219.5,-13226.0
219.525,-14520.0
219.55,-16083.0
219.575,-10833.0
219.6,-12973.0
219.625,-16613.0
219.65,-12086.0
219.675,-6334.0
219.7,-9013.0
219.725,-10360.0
219.75,-10163.0
219.775,-9173.0
219.8,-2751.0
219.825,-3234.0
219.85,-9231.0
219.875,-6327.0
219.9,-1025.0
219.925,-3536.0
219.95,-3316.0
219.975,-2004.0
220.0,447.0
220.025,-2051.0
220.05,-6340.0
220.075,-1820.0
220.1,-3811.0
220.125,-2176.0
220.15,-4742.0
220.175,-5339.0
220.2,3935.0
220.225,-2914.0
220.25,-4541.0
220.275,-1857.0
220.3,-3873.0
220.325,1609.0
220.35,7023.0
220.375,5979.0
220.4,-3324.0
220.425,-1108.0
220.45,1106.0
220.475,-7810.0
220.5,-1640.0
220.525,4236.0
220.55,913.0
220.575,3152.0
220.6,1676.0
220.625,-4351.0
220.65,88.0
220.675,6902.0
220.7,9318.0
220.725,10877.0
220.75,7380.0
220.775,6911.0
220.8,5940.0
220.825,6062.0
220.85,14882.0
220.875,9989.0
220.9,879.0
220.925,8191.0
220.95,11921.0
220.975,7241.0
221.0,12361.0
221.025,17770.0
221.05,8395.0
221.075,7233.0
221.1,17641.0
221.125,16283.0
221.15,7870.0
221.175,12253.0
221.2,16743.0
221.225,8453.0
221.25,14489.0
221.275,18852.0
221.3,7098.0
221.325,8317.0
221.35,10598.0
221.375,10068.0
221.4,17925.0
221.425,14052.0
221.45,11530.0
221.475,19213.0
221.5,8426.0
221.525,2819.0
221.55,10333.0
221.575,6830.0
221.6,-1129.0
221.625,-4315.0
221.65,233.0
221.675,-1802.0
221.7,-3738.0
221.725,1347.0
221.75,1816.0
221.775,-51.0
221.8,-2132.0
221.825,-2445.0
221.85,-7891.0
221.875,-10214.0
221.9,-2118.0
